STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/30/1936,0,0,8,-2,-10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/31/1936,0,0,8,4,-16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/1/1936,0,0,8,1,-14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/2/1936,0,0,8,10,-8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/3/1936,0.35,3.4,11,8,-5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/4/1936,0,0.5,12,-5,-18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/5/1936,0,0,11,-11,-22
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/6/1936,0,0,11,-13,-24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/7/1936,0.05,0.4,10,6,-21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/8/1936,0.45,4.6,15,11,-4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/9/1936,0.03,0.7,14,8,-6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/10/1936,0,0,14,-1,-14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/11/1936,0,0,14,0,-11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/12/1936,0.02,0,14,-5,-13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/13/1936,0.13,2.1,15,9,-5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/14/1936,0,0.4,16,3,-21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/15/1936,0,0,15,-11,-20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/16/1936,0,0,15,-9,-26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/17/1936,0,0,14,-12,-20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/18/1936,0,0,14,0,-16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/19/1936,0.01,0,14,3,-15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/20/1936,0.03,0.5,14,6,-4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/21/1936,0,0,14,9,-11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/22/1936,0,0,14,18,-7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/23/1936,0,0,12,38,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/24/1936,0,0,10,41,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/25/1936,0,0,10,27,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/26/1936,0.47,7,17,28,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/27/1936,0,0,16,17,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/28/1936,0.01,0.1,15,26,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/29/1936,0,0,15,18,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/1/1936,0.26,2.4,16,35,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/2/1936,0,0.1,13,37,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/3/1936,0,0,9,48,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/4/1936,0,0,7,30,13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/5/1936,0,0,7,29,-6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/6/1936,0,0,7,25,5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/7/1936,0,0,7,34,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/8/1936,0,0,6,36,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/9/1936,0,0,5,45,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/10/1936,0.07,0,3,44,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/11/1936,0.28,1,4,36,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/12/1936,0.09,1.6,4,28,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/13/1936,0,0.2,3,21,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/14/1936,0.03,0,3,32,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/15/1936,0.05,1.1,3,34,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/16/1936,0,0,3,37,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/17/1936,0,0,2,36,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/18/1936,0,0,1,41,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/19/1936,0,0,0,43,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/20/1936,0,0,0,50,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/21/1936,0,0,0,46,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/22/1936,0.35,0,0,45,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/23/1936,0.75,0,0,41,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/24/1936,0.09,0,0,49,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/25/1936,0,0,0,36,23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/26/1936,0.68,8.5,9,30,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/27/1936,0,1.5,5,36,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/28/1936,0,0,0,56,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/29/1936,0,0,0,28,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/30/1936,0.01,0.1,0,24,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/31/1936,0,0,0,23,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/1/1936,0,0,0,24,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/2/1936,0.01,0.1,0,28,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/3/1936,0,0,0,30,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/4/1936,0.27,2.4,2,29,23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/5/1936,0,0,0,31,19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/6/1936,0.03,0.1,0,40,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/7/1936,0,0,0,25,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/8/1936,0.16,0,0,43,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/9/1936,0.01,0,0,45,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/10/1936,0.12,0,0,56,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/11/1936,0,0,0,55,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/12/1936,0,0,0,50,40
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/13/1936,0.09,0,0,62,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/14/1936,0,0,0,56,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/15/1936,0,0,0,51,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/16/1936,0,0,0,49,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/17/1936,0,0,0,47,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/18/1936,0,0,0,53,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/19/1936,0,0,0,72,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/20/1936,0.02,0,0,55,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/21/1936,0,0,0,42,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/22/1936,0,0,0,48,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/23/1936,0,0,0,48,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/24/1936,0.27,0,0,47,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/25/1936,0,0,0,54,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/26/1936,0,0,0,58,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/27/1936,0,0,0,62,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/28/1936,0.14,0,0,73,46
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/29/1936,0,0,0,51,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/30/1936,0.36,0,0,58,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/1/1936,0,0,0,49,41
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/2/1936,0,0,0,43,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/3/1936,0,0,0,54,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/4/1936,0.01,0,0,74,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/5/1936,0,0,0,74,46
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/6/1936,0.02,0,0,87,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/7/1936,0.16,0,0,72,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/8/1936,0.06,0,0,73,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/9/1936,0.63,0,0,72,51
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/10/1936,0,0,0,72,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/11/1936,0,0,0,76,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/12/1936,0,0,0,80,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/13/1936,0,0,0,64,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/14/1936,0,0,0,72,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/15/1936,0,0,0,81,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/16/1936,0,0,0,93,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/17/1936,0,0,0,77,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/18/1936,0,0,0,67,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/19/1936,0,0,0,66,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/20/1936,0,0,0,72,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/21/1936,0,0,0,80,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/22/1936,1.2,0,0,70,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/23/1936,0.07,0,0,79,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/24/1936,0,0,0,78,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/25/1936,0,0,0,81,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/26/1936,0,0,0,78,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/27/1936,0,0,0,80,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/28/1936,0,0,0,77,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/29/1936,0,0,0,78,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/30/1936,0,0,0,82,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/31/1936,0.1,0,0,87,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/1/1936,0.01,0,0,72,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/2/1936,0,0,0,65,46
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/3/1936,0,0,0,66,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/4/1936,0,0,0,70,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/5/1936,0.15,0,0,74,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/6/1936,1.02,0,0,64,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/7/1936,0,0,0,71,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/8/1936,0.33,0,0,67,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/9/1936,0.17,0,0,66,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/10/1936,0,0,0,65,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/11/1936,0,0,0,75,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/12/1936,0,0,0,80,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/13/1936,0,0,0,84,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/14/1936,0,0,0,76,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/15/1936,0,0,0,77,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/16/1936,0.4,0,0,95,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/17/1936,0.02,0,0,70,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/18/1936,0,0,0,76,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/19/1936,0,0,0,87,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/20/1936,0,0,0,73,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/21/1936,0,0,0,73,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/22/1936,0,0,0,74,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/23/1936,0,0,0,81,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/24/1936,0,0,0,88,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/25/1936,0,0,0,91,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/26/1936,0.01,0,0,73,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/27/1936,0,0,0,93,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/28/1936,0.07,0,0,86,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/29/1936,0.11,0,0,82,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/30/1936,0,0,0,82,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/1/1936,0.01,0,0,80,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/2/1936,0.01,0,0,82,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/3/1936,0.03,0,0,86,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/4/1936,0,0,0,84,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/5/1936,0,0,0,90,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/6/1936,0,0,0,104,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/7/1936,0,0,0,101,80
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/8/1936,0,0,0,101,82
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/9/1936,0,0,0,96,82
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/10/1936,0,0,0,106,80
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/11/1936,0,0,0,106,82
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/12/1936,0,0,0,106,83
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/13/1936,0,0,0,105,86
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/14/1936,0.04,0,0,108,72
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/15/1936,0,0,0,98,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/16/1936,0,0,0,98,73
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/17/1936,0.01,0,0,99,79
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/18/1936,0,0,0,95,72
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/19/1936,0,0,0,86,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/20/1936,0,0,0,83,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/21/1936,0,0,0,91,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/22/1936,0.01,0,0,89,74
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/23/1936,0,0,0,86,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/24/1936,0,0,0,83,68
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/25/1936,0,0,0,94,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/26/1936,0,0,0,85,68
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/27/1936,0,0,0,94,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/28/1936,0,0,0,83,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/29/1936,0,0,0,76,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/30/1936,0,0,0,84,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/31/1936,0,0,0,90,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/1/1936,0,0,0,90,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/2/1936,0,0,0,92,74
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/3/1936,0,0,0,82,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/4/1936,0,0,0,73,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/5/1936,0,0,0,79,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/6/1936,0,0,0,88,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/7/1936,0,0,0,92,71
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/8/1936,0,0,0,94,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/9/1936,0,0,0,91,75
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/10/1936,0,0,0,90,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/11/1936,0,0,0,94,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/12/1936,0,0,0,86,74
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/13/1936,0,0,0,88,68
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/14/1936,0,0,0,85,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/15/1936,0.44,0,0,103,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/16/1936,0.01,0,0,79,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/17/1936,0,0,0,79,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/18/1936,0,0,0,92,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/19/1936,0,0,0,80,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/20/1936,0.16,0,0,80,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/21/1936,1.61,0,0,81,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/22/1936,0,0,0,89,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/23/1936,0,0,0,94,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/24/1936,0,0,0,94,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/25/1936,0.12,0,0,77,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/26/1936,0,0,0,74,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/27/1936,1.12,0,0,66,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/28/1936,0.02,0,0,70,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/29/1936,0,0,0,74,53
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/30/1936,0,0,0,78,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/31/1936,0,0,0,88,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/1/1936,0.01,0,0,81,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/2/1936,0,0,0,81,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/3/1936,0,0,0,84,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/4/1936,0,0,0,84,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/5/1936,0,0,0,79,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/6/1936,0.21,0,0,85,71
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/7/1936,0,0,0,82,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/8/1936,0.12,0,0,90,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/9/1936,0.03,0,0,78,53
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/10/1936,0.02,0,0,85,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/11/1936,0,0,0,82,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/12/1936,0,0,0,81,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/13/1936,0.01,0,0,71,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/14/1936,0.06,0,0,93,71
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/15/1936,0.11,0,0,71,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/16/1936,0,0,0,66,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/17/1936,0,0,0,71,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/18/1936,0,0,0,74,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/19/1936,0,0,0,76,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/20/1936,0,0,0,79,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/21/1936,0,0,0,88,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/22/1936,0,0,0,95,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/23/1936,0,0,0,78,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/24/1936,0,0,0,61,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/25/1936,0,0,0,77,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/26/1936,0.21,0,0,63,44
